Boost,Coolant_Temp,EXH_DIFF,EXH_L,EXH_R,Fuel_Press,Fuel_Rate,Load,Oil_Press,RPM
187.5,93.0,24.0,575.0,599.0,451.5,339.85000506416014,71.0,100.0,1807.5
186.5,92.0,24.0,572.0,596.0,453.0,322.900004811585,67.0,100.0,1803.5
29.0,85.0,27.0,391.0,364.0,490.0,134.650002006441,31.0,90.0,1803.5
17.0,84.0,26.0,340.0,314.0,491.5,116.40000173449499,28.0,90.0,1801.5
17.0,85.0,25.0,332.0,307.0,494.5,112.60000167787099,27.0,90.0,1797.5
21.0,86.0,19.0,362.0,343.0,493.0,122.900001831353,29.0,90.0,1798.0
23.5,86.0,24.0,396.0,372.0,489.5,140.000002086163,31.0,95.0,1800.0
12.5,84.0,29.0,278.0,249.0,496.5,91.5500013642013,24.0,90.0,1802.5
13.5,84.0,31.0,288.0,257.0,496.0,90.50000134855507,24.0,90.0,1801.5
27.0,86.0,31.0,403.0,372.0,488.0,149.650002229959,33.0,90.0,1801.0
161.5,91.0,24.0,554.0,578.0,457.0,289.150004308671,61.0,95.0,1812.0
159.0,90.0,25.0,553.0,578.0,456.5,304.250004533678,63.0,95.0,1808.5
115.0,89.0,1.0,545.0,544.0,466.5,254.25000378862003,52.0,95.0,1792.0
152.0,89.0,18.0,554.0,572.0,462.0,269.900004021823,57.0,95.0,1807.5
47.5,90.0,3.0,487.0,490.0,487.5,164.350002449006,38.0,95.0,1816.5
28.5,85.0,23.0,395.0,372.0,487.5,157.700002349913,35.0,90.0,1795.0
24.0,85.0,20.0,359.0,339.0,495.5,122.300001822412,28.0,90.0,1805.0
24.0,85.0,20.0,360.0,340.0,491.5,135.950002025813,31.0,90.0,1805.0
22.5,85.0,21.0,349.0,328.0,494.5,116.600001737475,27.0,90.0,1802.5
25.0,85.0,19.0,364.0,345.0,490.5,132.400001972914,30.0,90.0,1801.0
25.5,85.0,23.0,348.0,325.0,490.5,131.600001960993,30.0,90.0,1799.0
157.0,91.0,23.0,559.0,582.0,458.0,289.85000431910197,61.0,100.0,1800.0
150.5,91.0,21.0,560.0,581.0,458.0,288.200004294515,59.0,100.0,1803.5
168.0,91.0,23.0,559.0,582.0,457.5,302.350004505366,62.0,100.0,1808.5
131.0,88.0,0.0,561.0,561.0,464.0,263.05000391975,54.0,95.0,1812.0
72.5,88.0,2.0,520.0,522.0,473.5,203.050003025681,45.0,95.0,1799.0
111.5,88.0,1.0,543.0,544.0,468.0,231.35000344738398,48.0,95.0,1801.5
22.0,85.0,26.0,365.0,339.0,488.5,124.55000185594,29.0,90.0,1807.0
17.0,85.0,31.0,324.0,293.0,490.0,111.750001665205,27.0,90.0,1801.5
27.0,85.0,20.0,365.0,345.0,485.0,132.400001972914,30.0,90.0,1798.0
19.0,85.0,26.0,328.0,302.0,490.0,111.40000165998899,27.0,90.0,1800.0
35.0,86.0,26.0,421.0,395.0,482.5,158.650002364069,35.0,95.0,1803.5
27.0,86.0,31.0,405.0,374.0,485.0,152.350002270192,34.0,90.0,1798.0
31.5,85.0,24.0,388.0,364.0,487.0,142.25000211969,32.0,90.0,1800.0
48.0,87.0,9.0,459.0,468.0,481.0,174.700002603233,38.0,95.0,1803.5
23.5,85.0,25.0,351.0,326.0,490.5,114.950001712888,27.0,90.0,1801.5
23.0,84.0,25.0,340.0,315.0,489.5,120.750001799315,28.0,90.0,1801.5
15.5,85.0,26.0,336.0,310.0,490.0,113.650001693517,27.0,90.0,1801.0
23.0,85.0,21.0,340.0,319.0,490.5,117.45000175014098,28.0,90.0,1801.0
24.5,85.0,17.0,347.0,330.0,493.0,123.400001838803,28.0,90.0,1798.0
21.5,85.0,20.0,333.0,313.0,494.5,115.300001718104,27.0,90.0,1798.0
20.5,85.0,23.0,340.0,317.0,494.0,119.95000178739402,28.0,90.0,1801.0
20.5,84.0,20.0,333.0,313.0,495.5,114.700001709163,27.0,90.0,1800.0
51.5,86.0,8.0,461.0,469.0,483.5,178.950002666563,39.0,95.0,1795.5
128.0,87.0,1.0,485.0,486.0,475.5,191.450002852827,42.0,95.0,1801.5
27.5,85.0,22.0,361.0,339.0,489.5,123.400001838803,29.0,90.0,1807.0
24.5,84.0,25.0,374.0,349.0,488.5,128.850001920015,29.0,90.0,1805.0
24.5,85.0,23.0,368.0,345.0,489.5,128.60000191628902,29.0,90.0,1806.0
28.5,85.0,24.0,393.0,369.0,488.5,141.900002114475,31.0,90.0,1801.5
19.0,85.0,28.0,333.0,305.0,491.5,116.000001728535,27.0,90.0,1801.0
23.0,84.0,24.0,334.0,310.0,488.0,119.100001774728,28.0,90.0,1801.0
22.0,85.0,24.0,346.0,322.0,490.0,114.950001712888,28.0,90.0,1801.5
22.0,85.0,24.0,343.0,319.0,489.5,117.20000174641599,28.0,90.0,1799.0
16.5,85.0,27.0,334.0,307.0,490.5,116.600001737475,28.0,90.0,1804.5
19.5,85.0,29.0,342.0,313.0,488.5,120.750001799315,28.0,90.0,1802.5
45.5,86.0,0.0,454.0,454.0,481.0,169.100002519786,37.0,95.0,1801.0
22.0,85.0,22.0,350.0,328.0,489.0,116.850001741201,28.0,90.0,1804.5
32.0,85.0,23.0,397.0,374.0,485.5,145.95000217482402,32.0,90.0,1807.0
19.0,85.0,21.0,358.0,337.0,487.5,127.30000189691799,29.0,90.0,1802.5
24.5,85.0,17.0,351.0,334.0,486.0,128.60000191628902,29.0,90.0,1799.0
20.5,85.0,17.0,346.0,329.0,493.0,120.40000179409999,28.0,90.0,1799.0
18.0,85.0,19.0,332.0,313.0,493.0,113.90000169724199,27.0,90.0,1799.0
16.5,85.0,20.0,338.0,318.0,493.0,118.75000176951299,28.0,90.0,1801.0
19.0,85.0,21.0,337.0,316.0,492.5,119.100001774728,28.0,90.0,1799.0
17.0,85.0,23.0,328.0,305.0,492.0,114.950001712888,27.0,90.0,1801.0
38.5,85.0,11.0,431.0,420.0,486.0,162.700002424419,36.0,90.0,1801.0
198.0,93.0,26.0,569.0,595.0,449.0,341.650005090982,72.0,100.0,1799.0
147.0,90.0,24.0,559.0,583.0,459.5,284.3000042364,60.0,95.0,1801.0
156.5,91.0,21.0,564.0,585.0,457.0,304.700004540384,64.0,100.0,1796.5
170.5,91.0,21.0,568.0,589.0,455.5,295.700004406273,62.0,100.0,1809.5
151.0,91.0,20.0,568.0,588.0,461.0,284.550004240125,58.0,100.0,1797.5
161.5,91.0,23.0,565.0,588.0,455.5,301.15000448748503,63.0,99.0,1797.5
154.0,91.0,19.0,568.0,587.0,457.0,287.150004278868,59.0,100.0,1801.0
178.5,90.0,22.0,562.0,584.0,454.0,319.300004757941,67.0,95.0,1801.5
160.5,90.0,19.0,567.0,586.0,459.5,285.250004250556,60.0,95.0,1807.5
134.0,90.0,18.0,568.0,586.0,464.5,259.850003872067,53.0,95.0,1814.0
134.0,89.0,4.0,560.0,564.0,464.0,274.30000408738897,56.0,95.0,1796.5
11.5,84.0,28.0,309.0,281.0,495.0,107.600001603365,26.0,90.0,1805.0
11.0,84.0,27.0,305.0,278.0,496.5,102.50000152736901,25.0,90.0,1801.0
20.5,85.0,26.0,345.0,319.0,492.5,117.20000174641599,27.0,90.0,1799.0
25.5,86.0,32.0,404.0,372.0,488.0,145.95000217482402,32.0,90.0,1800.0
11.0,84.0,31.0,300.0,269.0,493.0,94.5500014089048,24.0,90.0,1800.0
20.5,85.0,25.0,357.0,332.0,485.0,133.25000198558,30.0,90.0,1799.0
111.5,88.0,0.0,541.0,541.0,466.0,231.35000344738398,47.0,95.0,1798.0
154.0,90.0,15.0,563.0,578.0,457.5,280.750004183501,58.0,95.0,1811.0
144.5,89.0,15.0,559.0,574.0,460.5,282.400004208088,58.0,95.0,1790.5
148.0,89.0,11.0,558.0,569.0,458.5,286.800004273653,60.0,95.0,1791.5
128.0,89.0,2.0,558.0,556.0,460.0,236.55000352487002,51.0,95.0,1814.0
131.5,89.0,0.0,561.0,561.0,461.0,264.200003936887,55.0,95.0,1797.5
89.5,88.0,4.0,543.0,547.0,475.0,194.15000289306,43.0,95.0,1805.0
80.0,87.0,6.0,524.0,530.0,475.5,230.400003433228,47.0,95.0,1790.5
108.0,88.0,1.0,546.0,547.0,467.5,233.800003483891,48.0,95.0,1814.5
73.5,89.0,1.0,544.0,545.0,472.5,202.00000301003502,43.0,95.0,1799.0
84.5,88.0,2.0,536.0,538.0,470.5,233.600003480911,47.0,95.0,1792.0
103.0,88.0,1.0,536.0,537.0,468.5,217.30000323802201,47.0,95.0,1802.5
11.0,84.0,49.0,272.0,223.0,498.5,52.95000078901651,18.0,90.0,1807.0
27.0,86.0,21.0,379.0,358.0,485.5,141.450002107769,31.0,90.0,1798.0
14.0,84.0,32.0,316.0,284.0,493.0,99.40000148117541,25.0,90.0,1801.5
18.5,85.0,29.0,327.0,298.0,491.5,113.650001693517,27.0,90.0,1800.0
18.5,85.0,32.0,322.0,290.0,492.0,110.30000164359801,27.0,90.0,1801.5
14.0,85.0,32.0,322.0,290.0,492.0,104.400001555681,26.0,90.0,1801.0
16.0,85.0,29.0,336.0,307.0,490.0,118.500001765788,28.0,90.0,1800.0
15.0,84.0,34.0,305.0,271.0,492.5,100.000001490116,25.0,90.0,1800.0
16.5,84.0,32.0,300.0,268.0,491.0,96.6500014401972,25.0,90.0,1801.5
36.5,86.0,19.0,437.0,418.0,483.0,164.350002449006,36.0,95.0,1807.0
23.0,85.0,22.0,355.0,333.0,496.0,111.150001656264,27.0,90.0,1801.0
18.0,84.0,26.0,316.0,290.0,494.5,104.600001558661,26.0,90.0,1797.5
20.5,85.0,25.0,321.0,296.0,494.5,107.95000160858,27.0,90.0,1799.0
14.5,84.0,28.0,309.0,281.0,495.5,104.050001550466,26.0,90.0,1798.0
19.5,86.0,23.0,365.0,342.0,492.0,125.650001872331,29.0,90.0,1801.5
24.5,85.0,22.0,371.0,349.0,491.0,123.750001844019,29.0,90.0,1801.0
134.0,90.0,5.0,558.0,563.0,466.5,239.50000356882802,52.0,95.0,1813.0
25.0,84.0,16.0,367.0,351.0,488.0,127.800001904368,30.0,90.0,1801.5
19.0,84.0,28.0,323.0,295.0,490.0,109.00000162422701,26.0,90.0,1795.5
16.5,85.0,27.0,321.0,294.0,490.0,114.950001712888,27.0,90.0,1800.0
18.5,85.0,29.0,315.0,286.0,490.0,108.400001615286,26.0,90.0,1798.0
21.5,85.0,23.0,341.0,318.0,489.0,115.80000172555401,27.0,90.0,1801.0
14.5,85.0,28.0,332.0,304.0,490.5,111.40000165998899,26.0,90.0,1802.5
56.0,86.0,2.0,475.0,477.0,477.0,180.050002682954,39.0,95.0,1800.0
60.5,86.0,6.0,474.0,480.0,475.5,186.200002774596,41.0,95.0,1803.5
18.5,84.0,32.0,317.0,285.0,489.5,110.900001652539,26.0,90.0,1800.0
13.5,84.0,32.0,304.0,272.0,491.0,105.70000157505301,25.0,90.0,1803.5
19.0,85.0,30.0,316.0,286.0,490.5,107.35000159964001,26.0,90.0,1801.5
16.5,84.0,34.0,305.0,271.0,491.5,98.35000146552919,25.0,90.0,1800.0
17.5,85.0,26.0,324.0,298.0,489.5,114.500001706183,27.0,90.0,1801.0
14.0,84.0,28.0,318.0,290.0,491.5,105.70000157505301,26.0,90.0,1799.0
141.0,90.0,19.0,557.0,576.0,462.5,263.250003922731,54.0,95.0,1806.0
157.0,90.0,19.0,558.0,577.0,460.0,278.000004142523,58.0,95.0,1799.0
154.0,90.0,14.0,560.0,574.0,459.0,289.150004308671,60.0,95.0,1797.5
160.5,90.0,17.0,559.0,576.0,462.5,287.95000429078897,60.0,95.0,1802.5
29.5,85.0,22.0,386.0,364.0,488.5,127.800001904368,30.0,90.0,1802.5
15.0,84.0,32.0,289.0,257.0,494.5,91.2000013589859,23.0,90.0,1802.5
19.5,84.0,32.0,319.0,287.0,491.5,110.100001640618,27.0,90.0,1802.5
20.0,85.0,29.0,321.0,292.0,492.0,109.500001631677,26.0,90.0,1801.0
19.0,84.0,32.0,314.0,282.0,491.5,107.600001603365,26.0,90.0,1801.0
17.0,85.0,30.0,319.0,289.0,491.0,103.80000154674102,25.0,90.0,1799.0
17.0,84.0,31.0,316.0,285.0,492.0,93.4500013925135,24.0,90.0,1800.0
17.0,85.0,32.0,317.0,285.0,489.5,109.85000163689301,26.0,90.0,1801.0
16.5,84.0,32.0,300.0,268.0,491.5,98.9000014737248,24.0,90.0,1799.0
16.5,85.0,27.0,328.0,301.0,489.0,114.950001712888,27.0,90.0,1803.5
39.0,86.0,2.0,451.0,449.0,482.0,162.200002416968,36.0,95.0,1801.0
59.0,87.0,2.0,486.0,488.0,483.5,186.100002773106,40.0,95.0,1801.0
57.0,86.0,8.0,468.0,476.0,485.5,180.850002694875,39.0,95.0,1801.5
60.5,86.0,8.0,471.0,479.0,481.0,184.30000274628398,40.0,95.0,1801.0
63.5,86.0,8.0,469.0,477.0,480.5,187.75000279769299,41.0,95.0,1800.0
12.0,84.0,27.0,311.0,284.0,494.0,102.950001534075,25.0,90.0,1804.5
15.0,84.0,28.0,293.0,265.0,493.5,112.00000166893,27.0,90.0,1795.5
13.5,85.0,30.0,302.0,272.0,493.5,98.55000146850941,25.0,90.0,1800.0
16.5,84.0,29.0,311.0,282.0,494.5,102.70000153034901,26.0,90.0,1801.5
18.5,85.0,27.0,332.0,305.0,492.5,112.60000167787099,27.0,90.0,1801.0
15.0,85.0,29.0,315.0,286.0,493.5,102.950001534075,25.0,90.0,1801.0
14.0,84.0,31.0,311.0,280.0,493.0,105.200001567602,26.0,90.0,1801.0
15.5,85.0,26.0,324.0,298.0,490.0,113.90000169724199,28.0,90.0,1801.0
16.5,85.0,23.0,325.0,302.0,489.5,111.150001656264,27.0,90.0,1798.0
15.0,85.0,28.0,316.0,288.0,490.0,107.35000159964001,26.0,90.0,1798.0
15.5,85.0,26.0,322.0,296.0,490.0,120.20000179112,28.0,90.0,1799.0
17.0,85.0,31.0,317.0,286.0,491.0,104.600001558661,26.0,90.0,1801.5
13.0,85.0,26.0,323.0,297.0,491.5,110.30000164359801,26.0,90.0,1800.0
15.5,84.0,23.0,332.0,309.0,490.0,116.850001741201,28.0,90.0,1801.5
14.5,85.0,29.0,325.0,296.0,490.0,111.750001665205,27.0,90.0,1797.5
15.0,85.0,28.0,324.0,296.0,491.0,108.400001615286,27.0,90.0,1800.0
14.5,85.0,31.0,298.0,267.0,492.5,96.45000143721701,24.0,90.0,1803.5
17.0,85.0,29.0,325.0,296.0,490.0,109.250001627952,26.0,90.0,1800.0
15.5,85.0,28.0,302.0,274.0,491.5,100.80000150203699,25.0,90.0,1797.5
16.0,84.0,30.0,318.0,288.0,489.5,112.60000167787099,27.0,90.0,1801.0
13.5,85.0,28.0,319.0,291.0,491.0,98.35000146552919,25.0,90.0,1800.0
18.0,85.0,25.0,329.0,304.0,488.5,110.700001649559,27.0,90.0,1798.0
19.5,85.0,24.0,342.0,318.0,490.5,116.40000173449499,28.0,90.0,1806.0
149.5,92.0,26.0,561.0,587.0,454.0,284.550004240125,59.0,100.0,1788.0
193.5,93.0,28.0,573.0,601.0,446.5,340.950005080551,71.0,100.0,1804.5
180.5,92.0,25.0,566.0,591.0,457.5,311.700004644692,66.0,100.0,1803.5
177.0,93.0,22.0,575.0,597.0,455.5,321.700004793704,67.0,100.0,1804.5
169.5,92.0,22.0,569.0,591.0,457.5,302.70000451058104,63.0,100.0,1803.5
170.0,91.0,22.0,567.0,589.0,459.5,294.60000438988203,61.0,100.0,1805.0
171.5,92.0,21.0,573.0,594.0,453.5,313.50000467151403,65.0,100.0,1804.5
159.0,92.0,23.0,571.0,594.0,455.0,304.100004531443,64.0,100.0,1796.5
187.5,93.0,26.0,576.0,602.0,451.0,328.60000489652197,69.0,100.0,1804.5
190.0,93.0,25.0,579.0,604.0,449.0,333.350004967302,70.0,100.0,1800.0
159.5,90.0,25.0,568.0,593.0,453.0,302.70000451058104,63.0,95.0,1807.5
13.5,85.0,30.0,330.0,300.0,491.0,105.950001578778,26.0,90.0,1804.5
22.5,85.0,19.0,372.0,353.0,485.5,132.750001978129,30.0,90.0,1800.0
19.5,85.0,23.0,358.0,335.0,488.0,122.100001819432,29.0,90.0,1801.0
18.5,84.0,26.0,331.0,305.0,491.5,111.40000165998899,27.0,90.0,1801.5
25.5,85.0,23.0,360.0,337.0,487.0,125.05000186339,29.0,90.0,1802.5
23.0,85.0,24.0,358.0,334.0,487.0,124.80000185966499,29.0,90.0,1798.0
21.0,84.0,25.0,335.0,310.0,490.5,113.050001684576,27.0,90.0,1801.0
19.0,85.0,20.0,363.0,343.0,488.0,122.100001819432,28.0,90.0,1798.0
24.5,85.0,23.0,359.0,336.0,488.0,123.400001838803,29.0,90.0,1797.5
30.5,85.0,17.0,375.0,358.0,486.0,134.650002006441,31.0,90.0,1795.0
22.5,85.0,28.0,338.0,310.0,491.0,114.100001700222,27.0,90.0,1799.0
21.5,85.0,21.0,373.0,352.0,487.0,126.70000188797701,29.0,90.0,1799.0
20.5,85.0,20.0,370.0,350.0,487.0,128.60000191628902,29.0,90.0,1800.0
17.5,85.0,28.0,344.0,316.0,490.0,118.500001765788,28.0,90.0,1799.0
28.0,85.0,17.0,376.0,359.0,488.5,128.35000191256398,29.0,90.0,1797.5
24.0,85.0,19.0,370.0,351.0,485.5,132.400001972914,30.0,90.0,1797.5
29.5,86.0,28.0,404.0,376.0,486.0,145.700002171099,32.0,90.0,1800.0
24.0,85.0,26.0,343.0,317.0,491.0,114.700001709163,28.0,90.0,1801.0
24.0,85.0,23.0,370.0,347.0,488.0,128.35000191256398,29.0,90.0,1800.0
25.0,85.0,21.0,378.0,357.0,486.5,131.350001957268,30.0,90.0,1799.0
35.0,86.0,15.0,444.0,429.0,484.0,158.750002365559,35.0,95.0,1797.5
186.5,94.0,25.0,579.0,604.0,446.5,343.050005111843,70.0,100.0,1794.0
189.5,93.0,24.0,579.0,603.0,447.0,330.15000491961797,69.0,100.0,1807.5
187.5,92.0,22.0,576.0,598.0,446.5,344.000005125999,72.0,100.0,1797.5
187.5,93.0,23.0,581.0,604.0,453.0,309.6000046134,65.0,100.0,1811.0
177.0,92.0,22.0,579.0,601.0,453.5,319.700004763901,67.0,100.0,1805.0
189.0,92.0,23.0,577.0,600.0,451.5,317.550004731864,66.0,100.0,1810.5
179.5,92.0,22.0,575.0,597.0,453.0,308.150004591793,68.0,100.0,1815.5
183.0,93.0,22.0,578.0,600.0,451.0,332.15000494942115,69.0,100.0,1795.0
199.5,93.0,21.0,581.0,602.0,448.5,342.25000509992196,73.0,100.0,1801.0
179.0,93.0,22.0,575.0,597.0,449.0,340.35000507161,71.0,100.0,1805.0
188.0,93.0,23.0,576.0,599.0,449.0,340.10000506788504,73.0,100.0,1793.0
17.0,84.0,27.0,326.0,299.0,487.0,123.400001838803,29.0,90.0,1801.0
27.5,85.0,32.0,405.0,373.0,486.5,142.25000211969,32.0,90.0,1797.5
18.5,85.0,30.0,341.0,311.0,489.0,116.850001741201,28.0,90.0,1808.5
26.5,85.0,25.0,351.0,326.0,486.0,127.800001904368,29.0,90.0,1797.5
18.0,85.0,26.0,336.0,310.0,490.5,113.90000169724199,27.0,90.0,1799.0
14.5,84.0,24.0,325.0,301.0,494.5,106.500001586974,26.0,90.0,1801.5
17.0,85.0,22.0,336.0,314.0,494.0,116.000001728535,27.0,90.0,1799.0
14.0,85.0,24.0,336.0,312.0,495.5,103.550001543015,26.0,90.0,1807.0
18.5,85.0,49.0,343.0,294.0,493.5,118.500001765788,28.0,90.0,1802.5
19.0,85.0,66.0,336.0,270.0,492.5,116.000001728535,27.0,90.0,1802.5
16.0,84.0,48.0,319.0,271.0,492.5,111.750001665205,27.0,90.0,1801.0
41.0,86.0,33.0,434.0,401.0,484.0,159.85000238195101,35.0,94.0,1800.0
41.5,86.0,19.0,443.0,424.0,485.5,169.100002519786,37.0,95.0,1798.0
22.0,85.0,28.0,336.0,308.0,491.5,116.40000173449499,27.0,90.0,1803.5
15.5,85.0,29.0,321.0,292.0,490.5,110.900001652539,27.0,90.0,1798.0
18.5,84.0,32.0,308.0,276.0,490.5,110.30000164359801,26.0,90.0,1801.0
16.0,84.0,30.0,298.0,268.0,492.5,96.6500014401972,24.0,90.0,1799.0
43.0,85.0,14.0,444.0,430.0,482.0,171.700002558529,37.0,95.0,1799.0
46.5,86.0,0.0,451.0,451.0,480.0,165.050002459437,36.0,95.0,1800.0
46.5,86.0,7.0,454.0,447.0,480.5,167.55000249668996,37.0,95.0,1807.0
49.5,86.0,8.0,464.0,472.0,479.5,173.000002577901,38.0,95.0,1798.0
45.0,86.0,3.0,457.0,460.0,478.0,172.800002574921,38.0,95.0,1800.0
42.0,86.0,11.0,441.0,430.0,481.0,169.100002519786,38.0,90.0,1801.0
28.0,85.0,24.0,361.0,337.0,486.0,134.90000201016701,30.0,90.0,1797.5
28.5,85.0,35.0,362.0,327.0,489.0,130.25000194087602,29.0,90.0,1803.5
30.5,85.0,24.0,400.0,376.0,486.5,138.700002066791,31.0,90.0,1802.5
22.0,85.0,22.0,375.0,353.0,488.5,136.55000203475402,31.0,90.0,1801.5
29.0,85.0,24.0,372.0,348.0,487.0,130.850001949817,30.0,90.0,1800.0
42.0,86.0,22.0,427.0,405.0,480.5,164.250002447516,36.0,90.0,1797.5
12.5,84.0,31.0,303.0,272.0,491.0,105.200001567602,26.0,90.0,1804.5
16.0,84.0,27.0,332.0,305.0,493.0,114.500001706183,27.0,90.0,1804.5
18.5,84.0,24.0,322.0,298.0,496.0,113.90000169724199,27.0,90.0,1800.0
18.5,84.0,27.0,305.0,278.0,497.0,101.05000150576201,25.0,90.0,1800.0
14.5,84.0,33.0,303.0,270.0,497.5,111.150001656264,26.0,90.0,1810.5
17.0,85.0,27.0,323.0,296.0,497.5,102.70000153034901,25.0,90.0,1801.5
14.0,84.0,28.0,316.0,288.0,495.5,106.500001586974,26.0,90.0,1800.0
19.0,84.0,26.0,332.0,306.0,494.5,124.000001847744,29.0,90.0,1800.0
17.5,85.0,25.0,336.0,311.0,495.0,112.60000167787099,27.0,90.0,1802.5
18.5,85.0,27.0,322.0,295.0,495.0,101.300001509488,26.0,90.0,1799.0
20.5,85.0,30.0,329.0,299.0,491.5,120.750001799315,28.0,90.0,1802.5
87.5,88.0,2.0,531.0,533.0,473.0,210.45000313594898,44.0,95.0,1796.5
78.0,89.0,0.0,527.0,527.0,472.0,204.250003043562,44.0,95.0,1798.0
111.0,88.0,3.0,540.0,543.0,466.5,239.750003572553,50.0,95.0,1795.0
81.0,89.0,2.0,541.0,543.0,470.5,201.300002999604,43.0,95.0,1795.0
113.5,89.0,3.0,542.0,545.0,465.0,237.50000353902598,49.0,95.0,1795.5
85.5,89.0,0.0,541.0,541.0,471.0,200.80000299215303,43.0,95.0,1807.0
104.5,90.0,0.0,531.0,531.0,469.5,221.950003307313,46.0,95.0,1803.5
29.0,86.0,22.0,406.0,384.0,487.0,134.050001997501,31.0,95.0,1805.0
18.5,85.0,33.0,321.0,288.0,489.5,102.950001534075,26.0,90.0,1803.5
13.0,84.0,33.0,298.0,265.0,489.5,92.85000138357279,24.0,90.0,1801.5
22.5,85.0,29.0,334.0,305.0,489.5,119.95000178739402,28.0,90.0,1802.5
15.5,85.0,34.0,301.0,267.0,490.0,99.7500014863908,25.0,90.0,1801.0
19.0,85.0,29.0,327.0,298.0,488.0,112.00000166893,27.0,90.0,1801.0
13.0,85.0,29.0,323.0,294.0,489.0,103.550001543015,25.0,90.0,1801.0
15.5,85.0,37.0,323.0,286.0,490.0,111.150001656264,26.0,90.0,1801.5
12.5,84.0,35.0,312.0,277.0,494.5,104.850001562387,26.0,90.0,1802.5
20.0,84.0,28.0,330.0,302.0,494.0,118.75000176951299,27.0,90.0,1799.0
15.5,85.0,32.0,314.0,282.0,495.5,105.200001567602,26.0,90.0,1801.0
12.5,85.0,24.0,324.0,300.0,493.5,109.85000163689301,26.0,90.0,1800.0
19.0,85.0,26.0,321.0,295.0,493.5,107.35000159964001,27.0,90.0,1802.5
178.5,92.0,20.0,567.0,587.0,453.5,309.80000461637997,65.0,100.0,1798.0
173.0,92.0,19.0,568.0,587.0,453.0,309.250004608184,64.0,100.0,1799.0
164.5,92.0,22.0,563.0,585.0,455.5,300.200004473329,62.0,100.0,1804.5
177.0,92.0,21.0,566.0,587.0,451.0,316.100004710257,64.0,100.0,1807.0
190.0,93.0,13.0,571.0,584.0,451.5,327.050004873425,67.0,100.0,1799.0
186.5,93.0,22.0,571.0,593.0,453.0,324.65000483766204,68.0,100.0,1804.5
179.5,94.0,23.0,571.0,594.0,450.5,325.950004857033,69.0,100.0,1796.5
181.0,94.0,21.0,574.0,595.0,448.5,339.150005053729,69.0,100.0,1807.5
184.0,94.0,19.0,575.0,594.0,452.5,314.700004689395,65.0,100.0,1808.5
179.5,94.0,12.0,576.0,564.0,453.5,317.050004724413,66.0,100.0,1801.0
17.0,84.0,36.0,328.0,292.0,490.0,108.65000161901101,26.0,90.0,1803.5
21.0,86.0,31.0,365.0,334.0,487.0,125.400001868606,29.0,90.0,1801.0
23.0,85.0,26.0,367.0,341.0,485.5,129.700001932681,30.0,90.0,1796.5
25.0,86.0,23.0,381.0,358.0,486.0,137.850002054125,31.0,90.0,1797.5
23.5,85.0,27.0,363.0,336.0,487.0,126.70000188797701,29.0,90.0,1798.0
21.0,86.0,19.0,369.0,350.0,484.5,132.400001972914,30.0,90.0,1794.0
31.5,86.0,31.0,405.0,374.0,484.0,147.000002190471,33.0,95.0,1799.0
18.5,85.0,23.0,359.0,336.0,485.0,130.050001937896,29.0,90.0,1799.0
21.0,86.0,26.0,368.0,342.0,486.5,125.05000186339,29.0,90.0,1799.0
25.5,86.0,25.0,376.0,351.0,487.0,126.950001891702,29.0,94.0,1799.0
24.5,86.0,28.0,376.0,348.0,485.5,126.100001879036,29.0,90.0,1800.0
20.5,86.0,24.0,385.0,361.0,484.5,131.100001953542,30.0,91.0,1798.0
24.0,85.0,28.0,372.0,344.0,485.0,126.45000188425199,29.0,90.0,1798.0
27.5,86.0,24.0,402.0,378.0,481.5,151.550002258271,34.0,95.0,1797.5
7.0,79.0,23.0,257.0,234.0,494.5,82.3000012263656,22.0,80.0,1800.0
15.0,85.0,29.0,337.0,308.0,487.5,110.900001652539,27.0,90.0,1801.5
17.5,84.0,28.0,329.0,301.0,487.0,109.250001627952,27.0,90.0,1801.0
26.5,85.0,25.0,367.0,342.0,484.5,127.30000189691799,29.0,90.0,1799.0
20.0,86.0,23.0,374.0,351.0,487.5,114.950001712888,27.0,90.0,1800.0
23.0,85.0,20.0,372.0,352.0,484.5,129.700001932681,30.0,90.0,1798.0
19.5,85.0,26.0,364.0,338.0,486.0,125.90000187605601,29.0,90.0,1800.0
24.5,86.0,19.0,383.0,364.0,484.5,125.90000187605601,29.0,90.0,1799.0
20.5,84.0,25.0,351.0,326.0,485.5,121.85000181570601,28.0,90.0,1800.0
24.0,85.0,22.0,365.0,343.0,484.5,124.000001847744,29.0,90.0,1797.5
23.5,86.0,23.0,371.0,348.0,483.5,128.850001920015,29.0,90.0,1799.0
23.0,86.0,22.0,388.0,366.0,483.5,133.85000199452,31.0,90.0,1799.0
26.0,85.0,25.0,383.0,358.0,484.5,131.600001960993,30.0,90.0,1798.0
28.5,85.0,22.0,387.0,365.0,484.5,135.500002019107,30.0,90.0,1798.0
26.0,86.0,22.0,382.0,360.0,484.0,130.850001949817,30.0,90.0,1800.0
26.0,85.0,27.0,377.0,350.0,483.5,129.700001932681,30.0,90.0,1799.0
25.5,86.0,21.0,376.0,355.0,483.5,131.350001957268,30.0,90.0,1798.0
23.0,85.0,19.0,386.0,367.0,489.5,134.90000201016701,30.0,90.0,1801.0
28.5,86.0,25.0,385.0,360.0,491.0,131.950001966208,30.0,90.0,1799.0
