Sample Time,Throttle Position [%],Fuel Consumption Rate [L/h],Engine Speed [RPM],Oil Filter Differential Pressure [kPa],Engine Oil Pressure [kPa],Boost Pressure [kPa],Right Exhaust Temperature [Deg. C],Left Exhaust Temperature [Deg. C],Engine Coolant Temperature [Deg. C],Engine Load Factor [%],Battery Voltage [volts],Fuel Pressure [kPa],Total Fuel [L],Fuel Filter Differential Pressure [kPa],Engine Run Hours [Hrs],Latitude [Degrees],Longitude [Degrees],Event Status Description,Altitude [ft],Run Status,Diagnostic Status Description,Ground Speed [km/h],Heading [Degrees]
8/8/2020 20:59,80,204.5,1802.5,73.5,458,73.5,525,528,83,44,25.5,404,3206043.063,5,,,,,,,,,
8/8/2020 21:07,,,,,,,,,,,,,,,20007.70934,-24.73266,-42.89285,Low Engine Coolant Level,,,,,
8/8/2020 21:59,79.2,217.1,1794,74,456.5,74,519,526,83,47,25.5,400,3206249.368,2.5,,,,,,,,,
8/8/2020 22:59,78.8,189.05,1805,72.5,462,60,483,498,81,41,25.5,406,3206443.37,3.5,,,,,,,,,
8/8/2020 23:59,78.8,189.3,1798,72,463,44,463,485,80,40,25.5,408.5,3206624.123,4,,,,,,,,,
8/9/2020 0:34,,,,,,,,,,,,,,,20011.16268,-24.06347,-42.98256,Low Engine Coolant Level,,,,,
8/9/2020 0:59,79.2,236.3,1801.5,75,450,99.5,547,571,85,49,25.5,392,3206843.204,3,,,,,,,,,
8/9/2020 1:59,77.6,96.2,1802.5,69.5,473.5,15,291,337,77,25,26,428,3206998.879,4,,,,,,,,,
8/9/2020 2:28,,,,,,,,,,,,,,,20013.05379,-23.88071,-43.01787,,88.58268,,,,
8/9/2020 2:39,,,,,,,,,,,,,,,20013.24046,-23.88534,-43.02225,,78.74016,Stopped,,,
8/9/2020 2:59,76.8,0,0,0,0,0,197,205,79,0,26.5,44,3207064.177,11,,,,,,,,,
8/9/2020 3:59,76.8,0,0,0.5,0,0,106,105,73,0,26.5,19,3207064.177,11.5,,,,,,,,,
8/9/2020 4:59,76.8,0,0,0.5,0.5,0,75,75,68,0,26.5,19.5,3207064.177,12.5,,,,,,,,,
8/9/2020 5:59,76.8,0,0,0.5,1,0,60,62,63,0,26.5,18.5,3207064.177,11.5,,,,,,,,,
8/9/2020 6:36,,,,,,,,,,,,,,,20013.24268,-23.88834,-43.02196,,,,"Left Exhaust Temperature Sensor:Abnormal Frequency, Pulse Width, or Period",,
8/9/2020 6:37,,,,,,,,,,,,,,,20013.28046,-23.8883,-43.02199,Low Engine Coolant Level,,,,,
8/9/2020 6:59,76.8,0,0,0.5,0,0,51,-2147483648,58,0,26.5,22.5,3207064.177,12,,,,,,,,,
8/9/2020 7:59,76.8,0,0,0,0,0,30,-2147483648,55,0,26.5,28.5,3207064.177,12,,,,,,,,,
8/9/2020 8:59,77.2,0,0,0.5,0,0,30,-2147483648,52,0,26.5,26.5,3207064.177,11.5,,,,,,,,,
8/9/2020 9:18,,,,,,,,,,,,,,,20013.28268,-23.88439,-43.02559,,82.021,Running,,,
8/9/2020 9:59,76,113.4,1791.5,69.5,472,22.5,295,-2147483648,77,27,25.5,426.5,3207131.368,0,,,,,,,,,
8/9/2020 10:52,,,,,,,,,,,,,,,20014.8449,-23.88053,-43.01546,Low Engine Coolant Level,,,,,
8/9/2020 10:59,76.8,98.1,1798,68.5,472.5,17.5,295,-2147483648,78,24,25.5,432,3207233.101,2,,,,,,,,,
8/9/2020 11:59,76.4,114.7,1790.5,69,471.5,17,317,-2147483648,78,28,26,426.5,3207332.941,1,,,,,,,,,
8/9/2020 11:59,,,,,,,,,,,,,,,20015.96712,-23.88058,-43.01556,Low Engine Coolant Level,,,,,
8/9/2020 12:59,76.8,106.3,1797.5,68.5,473.5,14,295,-2147483648,78,25,26,428,3207432.781,0,,,,,,,,,
8/9/2020 13:09,,,,,,,,,,,,,,,20017.12712,-23.88047,-43.01546,Low Engine Coolant Level,,,,,
8/9/2020 13:59,77.6,93.45,1803.5,69,472.5,12,297,-2147483648,78,24,25.5,432,3207528.836,0.5,,,,,,,,,
8/9/2020 14:32,,,,,,,,,,,,,,,20018.50935,-23.88046,-43.01544,Low Engine Coolant Level,,,,,
8/9/2020 14:59,77.2,97.25,1803.5,68,473.5,13,284,-2147483648,77,24,26,430.5,3207627.257,0.5,,,,,,,,,
8/9/2020 15:46,,,,,,,,,,,,,,,20019.74268,-23.88074,-43.01527,Low Engine Coolant Level,,,,,
8/9/2020 15:59,76.4,102.15,1797.5,68.5,473.5,19,290,-2147483648,77,26,25.5,424,3207723.785,2.5,,,,,,,,,
8/9/2020 16:59,77.2,91.2,1799,68,474,14.5,286,-2147483648,77,24,25.5,429,3207820.313,2,,,,,,,,,
8/9/2020 17:00,,,,,,,,,,,,,,,20020.98268,-23.88096,-43.01527,Low Engine Coolant Level,,,,,
8/9/2020 17:59,77.2,96.45,1799,69,473,12,288,-2147483648,77,24,25.5,428,3207913.055,1.5,,,,,,,,,
8/9/2020 18:59,77.2,95.95,1798,68.5,473.5,11,295,-2147483648,78,23,25.5,429,3208010.53,2.5,,,,,,,,,
8/9/2020 19:59,76.4,90.15,1796.5,69,473,16,292,-2147483648,77,23,25.5,429,3208108.004,2,,,,,,,,,
8/9/2020 20:59,77.6,99.15,1801.5,69,472.5,14,292,-2147483648,78,25,26,428.5,3208205.951,2.5,,,,,,,,,
8/9/2020 21:59,77.6,103.3,1802.5,69,473,16.5,292,-2147483648,78,25,25.5,426.5,3208304.845,3,,,,,,,,,
8/9/2020 22:59,77.6,96.65,1801,68.5,472.5,18.5,328,-2147483648,78,25,25.5,427.5,3208399.954,3.5,,,,,,,,,
8/9/2020 23:59,77.2,100.6,1795,69,473,9,287,-2147483648,78,23,25.5,429,3208500.267,2,,,,,,,,,
8/10/2020 0:59,76.8,96.65,1798,68.5,473,18,296,-2147483648,78,24,26,426,3208602.473,3,,,,,,,,,
8/10/2020 1:35,,,,,,,,,,,,,,,20029.5538,-23.8168,-43.033,Low Engine Coolant Level,,,,,
8/10/2020 1:59,77.2,100.6,1801,71,463,20.5,309,-2147483648,80,25,26,427.5,3208803.573,4,,,,,,,,,
8/10/2020 2:28,,,,,,,,,,,,,,,20030.44269,-23.74849,-42.98415,,82.021,,,,
8/10/2020 2:59,79.2,213.85,1801,73,455,75,537,-2147483648,84,43,25.5,400,3209009.405,3.5,,,,,,,,,
8/10/2020 3:59,79.6,213.4,1801.5,73,455,72,529,-2147483648,84,44,25.5,399,3209217.129,4.5,,,,,,,,,
8/10/2020 4:30,,,,,,,,,,,,,,,20032.48491,-24.09161,-42.76494,Low Engine Coolant Level,,,,,
8/10/2020 4:59,77.6,188.8,1798,71.5,458.5,128,507,-2147483648,82,41,25.5,404.5,3209422.488,2.5,,,,,,,,,
8/10/2020 5:59,78.4,194.65,1800,72,458.5,60,510,-2147483648,83,41,25.5,405,3209622.168,4.5,,,,,,,,,
8/10/2020 6:34,,,,,,,,,,,,,,,20034.54047,-24.41788,-42.54488,Low Engine Coolant Level,,,,,
8/10/2020 6:59,78.8,199.05,1794,71.5,459,68.5,516,-2147483648,82,44,25.5,404,3209820.429,3.5,,,,,,,,,
8/10/2020 7:59,76.4,79.8,1800,68,476,11,268,-2147483648,76,22,26,437,3209946.767,1,,,,,,,,,
8/10/2020 8:02,,,,,,,,,,,,,,,20036.00936,-24.57007,-42.44684,Low Engine Coolant Level,,,,,
8/10/2020 8:59,77.2,101.65,1796.5,68,473.5,16.5,296,-2147483648,77,26,25.5,432.5,3210050.866,1,,,,,,,,,
8/10/2020 9:59,76.8,100.8,1795,68.5,474,18,300,-2147483648,77,25,25.5,430,3210153.072,0.5,,,,,,,,,
8/10/2020 10:59,76.4,100.6,1796.5,68.5,474,16,297,-2147483648,77,25,25.5,430.5,3210257.17,0.5,,,,,,,,,
8/10/2020 11:59,77.2,100.6,1805,69,473.5,19,315,-2147483648,78,25,25.5,428.5,3210360.323,1,,,,,,,,,
8/10/2020 12:59,77.6,97.25,1801,68.5,472.5,14,302,-2147483648,78,24,25.5,431.5,3210461.109,1,,,,,,,,,
8/10/2020 13:59,77.6,94.3,1804.5,68.5,474,17.5,296,-2147483648,77,24,25.5,431,3210563.789,2,,,,,,,,,
8/10/2020 14:59,76.8,94.55,1796.5,68,474,17,301,-2147483648,77,24,25.5,429.5,3210663.629,1,,,,,,,,,
8/10/2020 15:59,76.8,88.85,1798,68.5,474.5,15.5,287,-2147483648,77,23,25.5,427.5,3210762.996,3,,,,,,,,,
8/10/2020 16:50,,,,,,,,,,,,,,,20044.80715,-24.51778,-42.48886,Low Engine Coolant Level,,,,,
8/10/2020 16:59,80.8,264.7,1800,72,433,132,562,-2147483648,87,55,25.5,381,3210939.964,2,,,,,,,,,
8/10/2020 17:59,80.4,239.3,1804.5,73.5,437.5,111.5,563,-2147483648,87,50,25.5,391,3211193.113,2,,,,,,,,,
8/10/2020 18:29,,,,,,,,,,,,,,,20046.4627,-24.24237,-42.69142,Low Engine Coolant Level,,,,,
8/10/2020 18:59,80,241.9,1815.5,74,451.5,111,548,-2147483648,85,50,25.5,390,3211429.701,3,,,,,,,,,
8/10/2020 19:59,,,,,,,,,,,,,,,20047.96493,-24.00735,-42.90015,Low Engine Coolant Level,,,,,
8/10/2020 19:59,78.4,233.8,1794,73,451,97.5,552,-2147483648,85,48,25.5,391,3211663.923,4,,,,,,,,,
8/10/2020 20:59,76.4,99.75,1795.5,69,473.5,19,296,-2147483648,77,25,25.5,427,3211859.818,3.5,,,,,,,,,
8/10/2020 21:59,76.8,94.3,1799,69,473.5,16,304,-2147483648,77,24,25.5,427.5,3211962.498,3,,,,,,,,,
8/10/2020 22:06,,,,,,,,,,,,,,,20050.0716,-23.8809,-43.01582,Low Engine Coolant Level,,,,,
8/10/2020 22:59,76.8,98.1,1796.5,69,473.5,18,304,-2147483648,77,25,26,428,3212065.65,1.5,,,,,,,,,
8/10/2020 23:59,77.2,100,1800,68.5,472.5,16,296,-2147483648,77,25,25.5,430.5,3212169.276,1,,,,,,,,,
8/11/2020 0:29,,,,,,,,,,,,,,,20052.46938,-23.88074,-43.01581,Low Engine Coolant Level,,,,,
8/11/2020 0:59,76.8,94.75,1798,69,474,16.5,300,-2147483648,77,24,25.5,429.5,3212276.214,2,,,,,,,,,
8/11/2020 1:33,,,,,,,,,,,,,,,20053.5316,-23.8808,-43.01593,Low Engine Coolant Level,,,,,
8/11/2020 1:59,78.4,81.1,1802.5,69,473.5,16,301,-2147483648,77,23,26,434,3212385.044,2,,,,,,,,,
8/11/2020 2:28,,,,,,,,,,,,,,,20054.43827,-23.88092,-43.01598,,78.74016,,,,
8/11/2020 3:00,76,116.6,1793,68.5,472.5,20,310,-2147483648,77,27,26,421.5,3212490.562,3,,,,,,,,,
8/11/2020 4:00,76.8,111.15,1797.5,68.5,472.5,17,330,-2147483648,77,26,25.5,425,3212595.608,3,,,,,,,,,
8/11/2020 5:00,80.8,246.15,1816.5,72.5,432,131,563,-2147483648,87,54,25.5,384.5,3212795.288,1.5,,,,,,,,,
8/11/2020 6:00,79.2,233.1,1800,73.5,452,101.5,546,-2147483648,84,49,25.5,392.5,3213041.813,2.5,,,,,,,,,
8/11/2020 7:00,80.4,216.6,1805,72.5,456,88,537,-2147483648,82,46,25.5,397.5,3213273.196,3.5,,,,,,,,,
8/11/2020 8:00,79.6,229.9,1802.5,73.5,453,108,546,-2147483648,83,49,25.5,392.5,3213494.169,3.5,,,,,,,,,
8/11/2020 9:00,78.4,88,1807.5,72,464,15.5,390,-2147483648,82,23,26,432,3213708.991,4,,,,,,,,,
8/11/2020 10:00,77.6,109,1801.5,69,472.5,18.5,312,-2147483648,78,27,25.5,424,3213812.617,4,,,,,,,,,
8/11/2020 10:10,,,,,,,,,,,,,,,20062.14049,-22.85347,-43.14104,Low Engine Coolant Level,,,,,
8/11/2020 10:49,,,,,,,,,,,,,,,20062.79383,-22.83661,-43.13736,,82.021,Stopped,,,
8/11/2020 11:00,76.8,0,0,0,0,0,185,-2147483648,76,0,26.5,21.5,3213879.808,9,,,,,,,,,
8/11/2020 12:00,77.2,0,0,0,0,0,104,-2147483648,73,0,26.5,22,3213879.808,9.5,,,,,,,,,
8/11/2020 13:00,76.8,0,0,0,0,0,75,-2147483648,68,0,26.5,22,3213879.808,9.5,,,,,,,,,
8/11/2020 14:00,76.8,0,0,0,0,0,60,-2147483648,63,0,26.5,22,3213879.808,9.5,,,,,,,,,
8/11/2020 15:00,76.8,0,0,0.5,0,0,52,-2147483648,59,0,26.5,21.5,3213879.808,9,,,,,,,,,
8/11/2020 16:00,76.8,0,0,0.5,0,0,30,-2147483648,55,0,26.5,21.5,3213879.808,9.5,,,,,,,,,
8/11/2020 16:53,,,,,,,,,,,,,,,20062.79605,-22.83669,-43.13736,,85.30184,Running,,,
8/11/2020 17:00,76.8,70.55,1802.5,63,506.5,6.5,236,-2147483648,70,21,26,433.5,3213885.959,3.5,,,,,,,,,
8/11/2020 18:00,76.4,110.3,1795.5,69.5,471.5,21.5,315,-2147483648,77,27,25.5,422.5,3213979.648,3,,,,,,,,,
8/11/2020 18:27,,,,,,,,,,,,,,,20064.35605,-22.89532,-43.20825,Low Engine Coolant Level,,,,,
8/11/2020 19:00,76,86.95,1795.5,68,475.5,12.5,282,-2147483648,77,22,26,432,3214081.854,1,,,,,,,,,
8/11/2020 19:22,,,,,,,,,,,,,,,20065.27827,-22.8923,-43.21327,,78.74016,Stopped,,,
8/11/2020 20:00,77.2,0,0,0,0,0,147,-2147483648,76,0,26.5,52,3214112.611,9.5,,,,,,,,,
8/11/2020 21:00,76.8,0,0,0,0,0,94,-2147483648,72,0,26.5,20.5,3214112.611,10,,,,,,,,,
8/11/2020 22:00,76.8,0,0,0,0,0,73,-2147483648,67,0,26.5,20.5,3214112.611,10,,,,,,,,,
8/11/2020 23:00,76.8,0,0,0,0,0,62,-2147483648,62,0,26.5,21,3214112.611,9.5,,,,,,,,,
8/12/2020 0:00,76.8,0,0,0,0,0,54,-2147483648,58,0,26.5,20.5,3214112.611,10,,,,,,,,,
8/12/2020 1:00,76.8,0,0,0.5,0,0,30,-2147483648,55,0,26.5,21.5,3214112.611,10,,,,,,,,,
8/12/2020 2:00,77.2,0,0,0.5,0,0,30,-2147483648,52,0,26.5,19.5,3214112.611,9.5,,,,,,,,,
8/12/2020 2:28,,,,,,,,,,,,,,,20065.27827,-22.89232,-43.21327,,62.33596,,,,
8/12/2020 3:00,76.8,0,0,0.5,0,0,30,-2147483648,49,0,26.5,19.5,3214112.611,10,,,,,,,,,
8/12/2020 4:00,76.8,0,0,0.5,0,0,30,-2147483648,46,0,26.5,19.5,3214112.611,9.5,,,,,,,,,
8/12/2020 5:00,77.2,0,0,0.5,0,0,30,-2147483648,44,0,26.5,20.5,3214112.611,10,,,,,,,,,
8/12/2020 6:00,76.8,0,0,0.5,0,0,30,-2147483648,42,0,26.5,20.5,3214112.611,10,,,,,,,,,
8/12/2020 7:00,76.8,0,0,1,0,0,30,-2147483648,40,0,26.5,20.5,3214112.611,9.5,,,,,,,,,
8/12/2020 8:00,76.8,0,0,1,0,0,30,-2147483648,38,0,26.5,20.5,3214112.611,10,,,,,,,,,
8/12/2020 9:00,77.2,0,0,1,0,0,30,-2147483648,37,0,26.5,19,3214112.611,9.5,,,,,,,,,
8/12/2020 10:00,76.8,0,0,1,0,0,30,-2147483648,35,0,26.5,19,3214112.611,9.5,,,,,,,,,
8/12/2020 11:00,77.2,0,0,1,0,0,30,-2147483648,35,0,26.5,18.5,3214112.611,9.5,,,,,,,,,
8/12/2020 12:00,76.8,0,0,1.5,0,0,30,-2147483648,34,0,26.5,18.5,3214112.611,9.5,,,,,,,,,
8/12/2020 13:00,76.8,0,0,1,0,0,30,-2147483648,33,0,26.5,18.5,3214112.611,9.5,,,,,,,,,
8/12/2020 13:08,,,,,,,,,,,,,,,20065.28272,-22.89234,-43.21335,,78.74016,Running,,,
8/12/2020 14:00,78,98.55,1803.5,69.5,475.5,17.5,300,-2147483648,78,24,26,430,3214180.275,3.5,,,,,,,,,
8/12/2020 15:00,80.4,212.35,1813,74,455,91,541,-2147483648,84,46,25.5,402,3214346.833,2,,,,,,,,,
8/12/2020 16:00,78.4,218.25,1792,73,455.5,87,540,-2147483648,84,47,25.5,398.5,3214563.548,2.5,,,,,,,,,
8/12/2020 16:01,,,,,,,,,,,,,,,20068.16272,-23.16806,-43.06642,Low Engine Coolant Level,,,,,
8/12/2020 17:00,78.8,227.4,1795.5,73,456.5,96,534,-2147483648,83,49,25.5,394.5,3214789.253,2,,,,,,,,,
8/12/2020 18:00,78.8,214.8,1794,73,455,83.5,539,-2147483648,84,46,25.5,397,3215005.494,4,,,,,,,,,
8/12/2020 19:53,78.8,196.9,1804.5,72.5,457.5,69.5,513,-2147483648,82,43,25.5,402.5,3215404.382,5.5,,,,,,,,,
8/12/2020 20:53,79.6,211.6,1802.5,74,453.5,82,538,-2147483648,85,45,25.5,401,3215611.16,4,,,,,,,,,
8/12/2020 21:53,79.2,257.8,1783.5,74,451,100,549,-2147483648,85,53,25.5,390,3215824.089,3,,,,,,,,,
8/12/2020 22:53,80,223.25,1799,74,454,83,538,-2147483648,84,48,25.5,399.5,3216045.062,4,,,,,,,,,
8/12/2020 23:48,,,,,,,,,,,,,,,20075.95606,-24.70673,-42.75822,Low Engine Coolant Level,,,,,
8/12/2020 23:53,79.2,227.4,1799,73.5,453,80.5,537,-2147483648,84,48,25.5,397,3216266.036,3.5,,,,,,,,,
8/13/2020 0:53,78.8,182.9,1807,72,462.5,50,483,-2147483648,81,40,25.5,407.5,3216451.994,4,,,,,,,,,
8/13/2020 1:31,,,,,,,,,,,,,,,20077.67162,-25.0295,-42.72643,Low Engine Coolant Level,,,,,
8/13/2020 1:53,79.2,234.3,1793,74.5,451,100.5,547,-2147483648,85,50,25.5,395,3216655.46,2.5,,,,,,,,,
8/13/2020 2:28,,,,,,,,,,,,,,,20078.61162,-25.21618,-42.71051,,62.33596,,,,
8/13/2020 2:53,81.2,260.8,1794,75.5,444,120,564,-2147483648,88,56,25.5,389,3216898.672,1.5,,,,,,,,,
8/13/2020 3:53,77.6,130.85,1801,69.5,472,25,335,-2147483648,78,30,25.5,422,3217016.966,3,,,,,,,,,
8/13/2020 4:13,,,,,,,,,,,,,,,20080.35829,-25.33006,-42.69359,Low Engine Coolant Level,,,,,
8/13/2020 4:53,77.2,90.15,1801,68.5,476.5,10,284,-2147483648,77,22,25.5,435,3217115.86,0.5,,,,,,,,,
8/13/2020 5:53,76.8,119.6,1796.5,69,472.5,20,313,-2147483648,77,28,25.5,426.5,3217212.388,1,,,,,,,,,
8/13/2020 6:27,,,,,,,,,,,,,,,20082.59162,-25.32877,-42.69315,Low Engine Coolant Level,,,,,
8/13/2020 6:53,76.8,102.15,1794,69,473.5,15,312,-2147483648,78,26,25.5,431.5,3217321.219,0.5,,,,,,,,,
8/13/2020 7:07,,,,,,,,,,,,,,,20083.26718,-25.33286,-42.70018,,68.89764,Stopped,,,
8/13/2020 7:53,76.8,0,0,0,0,0,133,-2147483648,75,0,26.5,28.5,3217341.565,9.5,,,,,,,,,
8/13/2020 8:53,76.8,0,0,0,0,0,80,-2147483648,70,0,26.5,30,3217341.565,10.5,,,,,,,,,
8/13/2020 9:53,77.2,0,0,0,0,0,60,-2147483648,64,0,26.5,29,3217341.565,11.5,,,,,,,,,
8/13/2020 10:53,76.8,0,0,0,0,0,51,-2147483648,59,0,26.5,29,3217341.565,12,,,,,,,,,
8/13/2020 11:53,76.8,0,0,0.5,0,0,30,-2147483648,55,0,26.5,27.5,3217341.565,10.5,,,,,,,,,
8/13/2020 12:53,76.8,0,0,0.5,0,0,30,-2147483648,52,0,26.5,28.5,3217341.565,11,,,,,,,,,
8/13/2020 13:53,76.8,0,0,0.5,0,0,30,-2147483648,49,0,26.5,29.5,3217341.565,11,,,,,,,,,
8/13/2020 14:53,76.8,0,0,0.5,0,0,30,-2147483648,47,0,26.5,28.5,3217341.565,11,,,,,,,,,
8/13/2020 15:53,76.8,0,0,0.5,0,0,30,-2147483648,45,0,26.5,29,3217341.565,12,,,,,,,,,
8/13/2020 16:53,77.2,0,0,0.5,0,0,30,-2147483648,43,0,26.5,28,3217341.565,11.5,,,,,,,,,
8/13/2020 17:53,76.8,0,0,0.5,0,0,30,-2147483648,42,0,26.5,29,3217341.565,12.5,,,,,,,,,
8/13/2020 18:53,76.8,0,0,0.5,0,0,30,-2147483648,41,0,26.5,29,3217341.565,12.5,,,,,,,,,
8/13/2020 19:53,76.8,0,0,0.5,0.5,0,30,-2147483648,40,0,26.5,30,3217341.565,13.5,,,,,,,,,
8/13/2020 20:53,76.8,0,0,0.5,0,0,30,-2147483648,38,0,26.5,28.5,3217341.565,13,,,,,,,,,
8/13/2020 21:53,76.8,0,0,0.5,0,0,30,-2147483648,38,0,26.5,28.5,3217341.565,12,,,,,,,,,
8/13/2020 22:53,76.8,0,0,0.5,0,0,30,-2147483648,37,0,26.5,26.5,3217341.565,11.5,,,,,,,,,
8/13/2020 23:53,76.8,0,0,0.5,0,0,30,-2147483648,36,0,26.5,28.5,3217341.565,13.5,,,,,,,,,
8/14/2020 0:53,77.2,0,0,0.5,0.5,0,30,-2147483648,35,0,26.5,26.5,3217341.565,12.5,,,,,,,,,
8/14/2020 1:53,76.8,0,0,0.5,0,0,30,-2147483648,35,0,26.5,28,3217341.565,12.5,,,,,,,,,
8/14/2020 2:28,,,,,,,,,,,,,,,20083.2694,-25.32852,-42.70993,,68.89764,,,,
8/14/2020 2:53,76.8,0,0,0.5,0.5,0,30,-2147483648,35,0,26.5,27,3217341.565,12.5,,,,,,,,,
8/14/2020 3:53,76.8,0,0,0.5,0.5,0,30,-2147483648,34,0,26.5,26.5,3217341.565,12.5,,,,,,,,,
8/14/2020 4:53,77.2,0,0,0.5,0,0,30,-2147483648,34,0,26.5,26.5,3217341.565,12.5,,,,,,,,,
8/14/2020 5:53,76.8,0,0,0.5,0.5,0,30,-2147483648,34,0,26.5,26.5,3217341.565,13.5,,,,,,,,,
8/14/2020 6:53,76.8,0,0,0.5,0.5,0,30,-2147483648,34,0,26.5,26,3217341.565,13,,,,,,,,,
8/14/2020 7:53,76.8,0,0,0.5,0.5,0,30,-2147483648,33,0,26.5,25,3217341.565,13,,,,,,,,,
8/14/2020 8:53,76.8,0,0,0.5,0.5,0,30,-2147483648,33,0,26.5,24,3217341.565,12,,,,,,,,,
8/14/2020 9:53,76.8,0,0,1,0.5,0,30,-2147483648,32,0,26.5,24.5,3217341.565,12.5,,,,,,,,,
8/14/2020 10:53,77.2,0,0,1,0,0,30,-2147483648,32,0,26.5,23.5,3217341.565,11,,,,,,,,,
8/14/2020 11:53,76.8,0,0,1,0,0,30,-2147483648,33,0,26.5,25.5,3217341.565,13,,,,,,,,,
8/14/2020 12:53,77.2,0,0,1,0,0,30,-2147483648,32,0,26.5,26.5,3217341.565,13,,,,,,,,,
8/14/2020 13:38,,,,,,,,,,,,,,,20083.2694,-25.32613,-42.70544,,65.6168,Running,,,
8/14/2020 13:53,78.8,193.9,1797.5,69.5,474.5,58,499,-2147483648,79,42,25.5,413,3217376.107,1.5,,,,,,,,,
8/14/2020 14:53,78,145.35,1803.5,70,467.5,32,398,-2147483648,79,32,26,421.5,3217548.343,1.5,,,,,,,,,
8/14/2020 15:20,,,,,,,,,,,,,,,20084.97829,-25.31313,-42.70204,,68.89764,Stopped,,,
8/14/2020 15:53,76.8,0,0,0,0,0,168,-2147483648,78,0,26.5,43.5,3217600.866,9.5,,,,,,,,,
8/14/2020 16:53,76.8,0,0,0,0,0.5,100,-2147483648,73,0,26.5,26,3217600.866,10.5,,,,,,,,,
8/14/2020 17:53,76.8,0,0,0,0,0,73,-2147483648,67,0,26.5,31,3217600.866,11,,,,,,,,,
8/14/2020 18:53,76.8,0,0,0,0,0,60,-2147483648,63,0,26.5,31,3217600.866,11.5,,,,,,,,,
8/14/2020 19:53,76.8,0,0,0,0,0,52,-2147483648,58,0,26.5,30.5,3217600.866,11.5,,,,,,,,,
8/14/2020 20:53,76.8,0,0,0,0,0,30,-2147483648,55,0,26.5,30,3217600.866,11.5,,,,,,,,,
8/14/2020 21:53,76.8,0,0,0.5,0,0,30,-2147483648,52,0,26.5,31,3217600.866,11.5,,,,,,,,,
8/14/2020 22:53,77.2,0,0,0.5,0,0,30,-2147483648,49,0,26.5,28,3217600.866,11,,,,,,,,,
8/14/2020 23:53,77.2,0,0,0.5,0,0,30,-2147483648,47,0,26.5,29.5,3217600.866,10.5,,,,,,,,,
8/15/2020 0:53,77.2,0,0,0.5,0,0,30,-2147483648,45,0,26.5,30,3217600.866,11.5,,,,,,,,,
8/15/2020 1:53,76.8,0,0,0.5,0.5,0,30,-2147483648,42,0,26.5,29.5,3217600.866,11.5,,,,,,,,,
8/15/2020 2:28,,,,,,,,,,,,,,,20084.97829,-25.31706,-42.71091,,68.89764,,,,
8/15/2020 2:53,76.8,0,0,0.5,0.5,0,30,-2147483648,41,0,26.5,29,3217600.866,11.5,,,,,,,,,
8/15/2020 3:54,76.8,0,0,0.5,0.5,0,30,-2147483648,39,0,26.5,28.5,3217600.866,11.5,,,,,,,,,
8/15/2020 4:54,76.8,0,0,0.5,0.5,0,30,-2147483648,38,0,26.5,29,3217600.866,11,,,,,,,,,
8/15/2020 5:54,77.2,0,0,0.5,0,0,30,-2147483648,37,0,26.5,29,3217600.866,11.5,,,,,,,,,
8/15/2020 6:54,77.2,0,0,1,0,0,30,-2147483648,36,0,26.5,29.5,3217600.866,12,,,,,,,,,
8/15/2020 7:54,76.8,0,0,0.5,0,0,30,-2147483648,35,0,26.5,28.5,3217600.866,10.5,,,,,,,,,
8/15/2020 8:54,76.8,0,0,1,0,0,30,-2147483648,35,0,26.5,30,3217600.866,13,,,,,,,,,
8/15/2020 9:54,77.2,0,0,0.5,0.5,0,30,-2147483648,34,0,26.5,27.5,3217600.866,11,,,,,,,,,
8/15/2020 10:54,76.8,0,0,0.5,0,0,30,-2147483648,34,0,26.5,28.5,3217600.866,12,,,,,,,,,
8/15/2020 11:54,76.8,0,0,0.5,0.5,0,30,-2147483648,34,0,26.5,28.5,3217600.866,11,,,,,,,,,
8/15/2020 12:54,76.8,0,0,1,0,0,30,-2147483648,33,0,26.5,28,3217600.866,11.5,,,,,,,,,
8/15/2020 13:54,76.8,0,0,1,0,0,30,-2147483648,33,0,26.5,25,3217600.866,11,,,,,,,,,
8/15/2020 14:54,76.8,0,0,0.5,0,0,30,-2147483648,33,0,26.5,25.5,3217600.866,11.5,,,,,,,,,
8/15/2020 15:54,76.8,0,0,1,0.5,0,30,-2147483648,32,0,26.5,26,3217600.866,11.5,,,,,,,,,
8/15/2020 16:54,76.8,0,0,0.5,0.5,0,30,-2147483648,32,0,26.5,24,3217600.866,10.5,,,,,,,,,
8/15/2020 17:54,77.2,0,0,0.5,0.5,0,30,-2147483648,32,0,26.5,28.5,3217600.866,12.5,,,,,,,,,
8/15/2020 18:54,76.8,0,0,0.5,0.5,0,30,-2147483648,32,0,26.5,26,3217600.866,13,,,,,,,,,
8/15/2020 19:54,76.8,0,0,0.5,0.5,0,30,-2147483648,32,0,26.5,26,3217600.866,13,,,,,,,,,
8/15/2020 20:54,76.8,0,0,1,0.5,0,30,-2147483648,31,0,26.5,30.5,3217600.866,11,,,,,,,,,
8/15/2020 21:54,76.8,0,0,0.5,0.5,0,30,-2147483648,32,0,26.5,29.5,3217600.866,10.5,,,,,,,,,
8/15/2020 22:54,76.8,0,0,1,0.5,0,30,-2147483648,31,0,26.5,29.5,3217600.866,11.5,,,,,,,,,
8/15/2020 23:54,76.8,0,0,1,0.5,0,30,-2147483648,31,0,26.5,31,3217600.866,13,,,,,,,,,
